Código;Artículo;Descripción;Descripción
28-4116!GME!10;28-4116;GRIS MELANGE;10
28-4116!RT!10;28-4116;ROSA TERRA;10
28-4116!MOS!10;28-4116;MOSTAZA;10
28-4116!GME!12;28-4116;GRIS MELANGE;12
28-4116!RT!12;28-4116;ROSA TERRA;12
28-4116!MOS!12;28-4116;MOSTAZA;12
28-4117!GME!S;28-4117;GRIS MELANGE;S
28-4117!RT!S;28-4117;ROSA TERRA;S
28-4117!MOS!S;28-4117;MOSTAZA;S
28-4117!GME!M;28-4117;GRIS MELANGE;M
28-4117!RT!M;28-4117;ROSA TERRA;M
28-4117!MOS!M;28-4117;MOSTAZA;M
28-4117!GME!L;28-4117;GRIS MELANGE;L
28-4117!RT!L;28-4117;ROSA TERRA;L
28-4117!MOS!L;28-4117;MOSTAZA;L
28-4122!BLA!S;28-4122;BLANCO;S
28-4122!NEG!S;28-4122;NEGRO;S
28-4122!BLA!M;28-4122;BLANCO;M
28-4122!NEG!M;28-4122;NEGRO;M
28-4122!BLA!L;28-4122;BLANCO;L
28-4122!NEG!L;28-4122;NEGRO;L
28-4122!BLA!XL;28-4122;BLANCO;XL
28-4122!NEG!XL;28-4122;NEGRO;XL
28-4123!BLA!S;28-4123;BLANCO;S
28-4123!BLA!M;28-4123;BLANCO;M
28-4123!NEG!M;28-4123;NEGRO;M
28-4123!BLA!L;28-4123;BLANCO;L
28-4123!NEG!L;28-4123;NEGRO;L
28-4123!BLA!XL;28-4123;BLANCO;XL
28-4123!NEG!XL;28-4123;NEGRO;XL
28-4124!AMAR!4;28-4124;AZUL MARINO;4
28-4124!VMA!4;28-4124;VERDE MANZANA;4
28-4124!AMAR!6;28-4124;AZUL MARINO;6
28-4124!VMA!6;28-4124;VERDE MANZANA;6
28-4124!AMAR!8;28-4124;AZUL MARINO;8
28-4124!VMA!8;28-4124;VERDE MANZANA;8
28-4124!AMAR!10;28-4124;AZUL MARINO;10
28-4124!VMA!10;28-4124;VERDE MANZANA;10
28-4124!AMAR!12;28-4124;AZUL MARINO;12
28-4124!VMA!12;28-4124;VERDE MANZANA;12
28-4125!HUE!S;28-4125;HUESO;S
28-4125!NEG!S;28-4125;NEGRO;S
28-4125!CEL!S;28-4125;CELESTE;S
28-4125!HUE!M;28-4125;HUESO;M
28-4125!NEG!M;28-4125;NEGRO;M
28-4125!CEL!M;28-4125;CELESTE;M
28-4125!HUE!L;28-4125;HUESO;L
28-4125!NEG!L;28-4125;NEGRO;L
28-4125!CEL!L;28-4125;CELESTE;L
28-4126!RCH!4;28-4126;ROSA CHALK;4
28-4126!LIR!4;28-4126;LILA IRIS;4
28-4126!RCHI!6;28-4126;ROSA CHICLE;6
28-4126!RCH!6;28-4126;ROSA CHALK;6
28-4126!LIR!6;28-4126;LILA IRIS;6
28-4126!RCHI!8;28-4126;ROSA CHICLE;8
28-4126!RCH!8;28-4126;ROSA CHALK;8
28-4126!LIR!8;28-4126;LILA IRIS;8
28-4126!RCHI!10;28-4126;ROSA CHICLE;10
28-4126!RCH!10;28-4126;ROSA CHALK;10
28-4126!LIR!10;28-4126;LILA IRIS;10
28-4126!RCHI!12;28-4126;ROSA CHICLE;12
28-4126!RCH!12;28-4126;ROSA CHALK;12
28-4126!LIR!12;28-4126;LILA IRIS;12
28-4127!VMA!XS;28-4127;VERDE MANZANA;XS
28-4127!RCHI!XS;28-4127;ROSA CHICLE;XS
28-4127!ALM!XS;28-4127;ALMENDRA;XS
28-4127!VMA!S;28-4127;VERDE MANZANA;S
28-4127!RCHI!S;28-4127;ROSA CHICLE;S
28-4127!ALM!S;28-4127;ALMENDRA;S
28-4127!VMA!M;28-4127;VERDE MANZANA;M
28-4127!RCHI!M;28-4127;ROSA CHICLE;M
28-4127!ALM!M;28-4127;ALMENDRA;M
28-4127!VMA!L;28-4127;VERDE MANZANA;L
28-4127!RCHI!L;28-4127;ROSA CHICLE;L
28-4127!ALM!L;28-4127;ALMENDRA;L
28-4129!RT!S;28-4129;ROSA TERRA;S
28-4129!ALM!S;28-4129;ALMENDRA;S
28-4129!RT!M;28-4129;ROSA TERRA;M
28-4129!ALM!M;28-4129;ALMENDRA;M
28-4129!RT!L;28-4129;ROSA TERRA;L
28-4129!ALM!L;28-4129;ALMENDRA;L
28-4130!VP!S;28-4130;VERDE PISTACHO;S
28-4130!RT!S;28-4130;ROSA TERRA;S
28-4130!VP!M;28-4130;VERDE PISTACHO;M
28-4130!RT!M;28-4130;ROSA TERRA;M
28-4130!VP!L;28-4130;VERDE PISTACHO;L
28-4130!RT!L;28-4130;ROSA TERRA;L
28-4131!ANI!S;28-4131;AZUL NIEBLA;S
28-4131!ALM!S;28-4131;ALMENDRA;S
28-4131!ANI!M;28-4131;AZUL NIEBLA;M
28-4131!ALM!M;28-4131;ALMENDRA;M
28-4131!ANI!L;28-4131;AZUL NIEBLA;L
28-4131!ALM!L;28-4131;ALMENDRA;L
28-4131!ANI!XL;28-4131;AZUL NIEBLA;XL
28-4131!ALM!XL;28-4131;ALMENDRA;XL
28-4132!VMA!S;28-4132;VERDE MANZANA;S
28-4132!CORP!S;28-4132;CORAL PINK;S
28-4132!VMA!M;28-4132;VERDE MANZANA;M
28-4132!VPETR!M;28-4132;VERDE PETROLEO;M
28-4132!CORP!M;28-4132;CORAL PINK;M
28-4132!VMA!L;28-4132;VERDE MANZANA;L
28-4132!VPETR!L;28-4132;VERDE PETROLEO;L
28-4132!CORP!L;28-4132;CORAL PINK;L
28-4133!RCHI!S;28-4133;ROSA CHICLE;S
28-4133!ALM!S;28-4133;ALMENDRA;S
28-4133!RCHI!M;28-4133;ROSA CHICLE;M
28-4133!ALM!M;28-4133;ALMENDRA;M
28-4133!RCHI!L;28-4133;ROSA CHICLE;L
28-4133!ALM!L;28-4133;ALMENDRA;L
28-4134!ANI!S;28-4134;AZUL NIEBLA;S
28-4134!ALM!S;28-4134;ALMENDRA;S
28-4134!ANI!M;28-4134;AZUL NIEBLA;M
28-4134!ALM!M;28-4134;ALMENDRA;M
28-4134!ANI!L;28-4134;AZUL NIEBLA;L
28-4134!ALM!L;28-4134;ALMENDRA;L
28-4138!RT!S;28-4138;ROSA TERRA;S
28-4138!RT!M;28-4138;ROSA TERRA;M
28-4138!RT!L;28-4138;ROSA TERRA;L
28-4138!RT!XL;28-4138;ROSA TERRA;XL
28-4139!GRE!S;28-4139;GRIS ESPLENDOR;S
28-4139!RT!XL;28-4139;ROSA TERRA;XL
28-4140!RT!S;28-4140;ROSA TERRA;S
28-4140!GRE!S;28-4140;GRIS ESPLENDOR;S
28-4140!RT!M;28-4140;ROSA TERRA;M
28-4140!GRE!M;28-4140;GRIS ESPLENDOR;M
28-4140!GRE!L;28-4140;GRIS ESPLENDOR;L
28-4145!VM!8;28-4145;VERDE MILITAR;8
28-4145!VM!10;28-4145;VERDE MILITAR;10
28-4145!VM!12;28-4145;VERDE MILITAR;12
28-4149!GME!S;28-4149;GRIS MELANGE;S
28-4149!ROS!S;28-4149;ROSA;S
28-4149!GME!M;28-4149;GRIS MELANGE;M
28-4149!ROS!M;28-4149;ROSA;M
28-4149!GME!L;28-4149;GRIS MELANGE;L
28-4149!ROS!L;28-4149;ROSA;L
28-4149!GME!XL;28-4149;GRIS MELANGE;XL
28-4149!ROS!XL;28-4149;ROSA;XL
28-4150!NEG!48;28-4150;NEGRO;48
28-4150!GME!48;28-4150;GRIS MELANGE;48
28-4150!NEG!50;28-4150;NEGRO;50
28-4150!GME!50;28-4150;GRIS MELANGE;50
28-4150!NEG!52;28-4150;NEGRO;52
28-4150!GME!52;28-4150;GRIS MELANGE;52
28-4150!NEG!54;28-4150;NEGRO;54
28-4150!GME!54;28-4150;GRIS MELANGE;54
28-4151!RT!S;28-4151;ROSA TERRA;S
28-4151!CAR!S;28-4151;CARAMELO;S
28-4151!VERM!S;28-4151;VERDE MENTA;S
28-4151!RT!M;28-4151;ROSA TERRA;M
28-4151!CAR!M;28-4151;CARAMELO;M
28-4151!VERM!M;28-4151;VERDE MENTA;M
28-4151!RT!L;28-4151;ROSA TERRA;L
28-4151!CAR!L;28-4151;CARAMELO;L
28-4151!VERM!L;28-4151;VERDE MENTA;L
28-4152!NEG!S;28-4152;NEGRO;S
28-4152!BOR!S;28-4152;BORDO;S
28-4152!CAR!S;28-4152;CARAMELO;S
28-4152!NEG!M;28-4152;NEGRO;M
28-4152!BOR!M;28-4152;BORDO;M
28-4152!CAR!M;28-4152;CARAMELO;M
28-4152!NEG!L;28-4152;NEGRO;L
28-4152!BOR!L;28-4152;BORDO;L
28-4152!CAR!L;28-4152;CARAMELO;L
28-4153!NEG!S;28-4153;NEGRO;S
28-4153!GME!S;28-4153;GRIS MELANGE;S
28-4153!CAR!S;28-4153;CARAMELO;S
28-4153!NEG!M;28-4153;NEGRO;M
28-4153!GME!M;28-4153;GRIS MELANGE;M
28-4153!CAR!M;28-4153;CARAMELO;M
28-4153!NEG!L;28-4153;NEGRO;L
28-4153!GME!L;28-4153;GRIS MELANGE;L
28-4153!CAR!L;28-4153;CARAMELO;L
28-4153!NEG!XL;28-4153;NEGRO;XL
28-4153!GME!XL;28-4153;GRIS MELANGE;XL
28-4153!CAR!XL;28-4153;CARAMELO;XL
28-4154!RT!S;28-4154;ROSA TERRA;S
28-4154!VERM!S;28-4154;VERDE MENTA;S
28-4154!RT!M;28-4154;ROSA TERRA;M
28-4154!VERM!M;28-4154;VERDE MENTA;M
28-4154!RT!L;28-4154;ROSA TERRA;L
28-4154!VERM!L;28-4154;VERDE MENTA;L
28-4155!GME!4;28-4155;GRIS MELANGE;4
28-4155!AMAR!4;28-4155;AZUL MARINO;4
28-4155!VAL!4;28-4155;VERDE ALBA;4
28-4155!GME!6;28-4155;GRIS MELANGE;6
28-4155!AMAR!6;28-4155;AZUL MARINO;6
28-4155!VAL!6;28-4155;VERDE ALBA;6
28-4155!GME!8;28-4155;GRIS MELANGE;8
28-4155!AMAR!8;28-4155;AZUL MARINO;8
28-4155!VAL!8;28-4155;VERDE ALBA;8
28-4155!GME!10;28-4155;GRIS MELANGE;10
28-4155!AMAR!10;28-4155;AZUL MARINO;10
28-4155!VAL!10;28-4155;VERDE ALBA;10
28-4155!AMAR!12;28-4155;AZUL MARINO;12
28-4155!VAL!12;28-4155;VERDE ALBA;12
28-4156!GME!4;28-4156;GRIS MELANGE;4
28-4156!RT!4;28-4156;ROSA TERRA;4
28-4156!ANI!4;28-4156;AZUL NIEBLA;4
28-4156!GME!6;28-4156;GRIS MELANGE;6
28-4156!RT!6;28-4156;ROSA TERRA;6
28-4156!ANI!6;28-4156;AZUL NIEBLA;6
28-4156!GME!8;28-4156;GRIS MELANGE;8
28-4156!RT!8;28-4156;ROSA TERRA;8
28-4156!GME!10;28-4156;GRIS MELANGE;10
28-4156!RT!10;28-4156;ROSA TERRA;10
28-4156!ANI!10;28-4156;AZUL NIEBLA;10
28-4156!RT!12;28-4156;ROSA TERRA;12
28-4157!NEG!XS;28-4157;NEGRO;XS
28-4157!GME!XS;28-4157;GRIS MELANGE;XS
28-4157!ALM!XS;28-4157;ALMENDRA;XS
28-4157!NEG!S;28-4157;NEGRO;S
28-4157!GME!S;28-4157;GRIS MELANGE;S
28-4157!ALM!S;28-4157;ALMENDRA;S
28-4157!NEG!M;28-4157;NEGRO;M
28-4157!GME!M;28-4157;GRIS MELANGE;M
28-4157!ALM!M;28-4157;ALMENDRA;M
28-4157!NEG!L;28-4157;NEGRO;L
28-4157!GME!L;28-4157;GRIS MELANGE;L
28-4157!ALM!L;28-4157;ALMENDRA;L
28-4158!GME!S;28-4158;GRIS MELANGE;S
28-4158!AMAR!S;28-4158;AZUL MARINO;S
28-4158!VERM!S;28-4158;VERDE MENTA;S
28-4158!GME!M;28-4158;GRIS MELANGE;M
28-4158!AMAR!M;28-4158;AZUL MARINO;M
28-4158!VERM!M;28-4158;VERDE MENTA;M
28-4158!GME!L;28-4158;GRIS MELANGE;L
28-4158!AMAR!L;28-4158;AZUL MARINO;L
28-4158!VERM!L;28-4158;VERDE MENTA;L
28-4159!RT!S;28-4159;ROSA TERRA;S
28-4159!ANI!S;28-4159;AZUL NIEBLA;S
28-4159!VERM!S;28-4159;VERDE MENTA;S
28-4159!RT!M;28-4159;ROSA TERRA;M
28-4159!ANI!M;28-4159;AZUL NIEBLA;M
28-4159!VERM!M;28-4159;VERDE MENTA;M
28-4159!RT!L;28-4159;ROSA TERRA;L
28-4159!ANI!L;28-4159;AZUL NIEBLA;L
28-4159!VERM!L;28-4159;VERDE MENTA;L
28-4160!LIL!S;28-4160;LILA;S
28-4160!AQ!S;28-4160;AQUA;S
28-4160!LIL!M;28-4160;LILA;M
28-4160!AQ!M;28-4160;AQUA;M
28-4160!LIL!L;28-4160;LILA;L
28-4160!AQ!L;28-4160;AQUA;L
28-4161!CAR!S;28-4161;CARAMELO;S
28-4161!VERM!S;28-4161;VERDE MENTA;S
28-4161!NEG!M;28-4161;NEGRO;M
28-4161!CAR!M;28-4161;CARAMELO;M
28-4161!VERM!M;28-4161;VERDE MENTA;M
28-4161!NEG!L;28-4161;NEGRO;L
28-4161!CAR!L;28-4161;CARAMELO;L
28-4161!VERM!L;28-4161;VERDE MENTA;L
28-4161!CAR!XL;28-4161;CARAMELO;XL
28-4161!VERM!XL;28-4161;VERDE MENTA;XL
28-4162!LIR!S;28-4162;LILA IRIS;S
28-4162!ALM!S;28-4162;ALMENDRA;S
28-4162!VERM!S;28-4162;VERDE MENTA;S
28-4162!LIR!M;28-4162;LILA IRIS;M
28-4162!ALM!M;28-4162;ALMENDRA;M
28-4162!VERM!M;28-4162;VERDE MENTA;M
28-4162!LIR!L;28-4162;LILA IRIS;L
28-4162!ALM!L;28-4162;ALMENDRA;L
28-4162!VERM!L;28-4162;VERDE MENTA;L
28-4163!AMAR!S;28-4163;AZUL MARINO;S
28-4163!BOR!S;28-4163;BORDO;S
28-4163!AMAR!M;28-4163;AZUL MARINO;M
28-4163!BOR!M;28-4163;BORDO;M
28-4163!AMAR!L;28-4163;AZUL MARINO;L
28-4163!BOR!L;28-4163;BORDO;L
28-4170!NEG!S;28-4170;NEGRO;S
28-4176!TUR!4;28-4176;TURQUESA;4
28-4176!LAV!4;28-4176;LAVANDA;4
28-4176!RT!4;28-4176;ROSA TERRA;4
28-4176!TUR!6;28-4176;TURQUESA;6
28-4176!LAV!6;28-4176;LAVANDA;6
28-4176!RT!6;28-4176;ROSA TERRA;6
28-4176!TUR!8;28-4176;TURQUESA;8
28-4176!LAV!8;28-4176;LAVANDA;8
28-4176!RT!8;28-4176;ROSA TERRA;8
28-4176!TUR!10;28-4176;TURQUESA;10
28-4176!LAV!10;28-4176;LAVANDA;10
28-4176!RT!10;28-4176;ROSA TERRA;10
28-4176!TUR!12;28-4176;TURQUESA;12
28-4176!LAV!12;28-4176;LAVANDA;12
28-4176!RT!12;28-4176;ROSA TERRA;12
28-4177!TUR!XS;28-4177;TURQUESA;XS
28-4177!LAV!XS;28-4177;LAVANDA;XS
28-4177!TUR!S;28-4177;TURQUESA;S
28-4177!LAV!S;28-4177;LAVANDA;S
28-4177!TUR!M;28-4177;TURQUESA;M
28-4177!LAV!M;28-4177;LAVANDA;M
28-4177!TUR!L;28-4177;TURQUESA;L
28-4177!LAV!L;28-4177;LAVANDA;L
28-4178!RT!S;28-4178;ROSA TERRA;S
28-4178!VERM!S;28-4178;VERDE MENTA;S
28-4178!LAV!XL;28-4178;LAVANDA;XL
28-4178!RT!XL;28-4178;ROSA TERRA;XL
28-4179!LAV!S;28-4179;LAVANDA;S
28-4179!LAV!XL;28-4179;LAVANDA;XL
28-4179!VERM!XL;28-4179;VERDE MENTA;XL
18-418!TO!1;18-418;TOKIO;1
28-4180!LAV!S;28-4180;LAVANDA;S
28-4180!VERM!S;28-4180;VERDE MENTA;S
28-4180!LAV!M;28-4180;LAVANDA;M
18-418!TO!3;18-418;TOKIO;3
28-4180!VERM!L;28-4180;VERDE MENTA;L
18-418!TO!4;18-418;TOKIO;4
28-4181!BLA!S;28-4181;BLANCO;S
28-4181!LAV!S;28-4181;LAVANDA;S
28-4181!BLA!M;28-4181;BLANCO;M
28-4181!LAV!M;28-4181;LAVANDA;M
28-4181!BLA!L;28-4181;BLANCO;L
28-4181!LAV!L;28-4181;LAVANDA;L
28-4181!BLA!XL;28-4181;BLANCO;XL
28-4181!LAV!XL;28-4181;LAVANDA;XL
28-4181!NUD!XL;28-4181;NUDE;XL
28-4182!BLA!S;28-4182;BLANCO;S
28-4182!LAV!S;28-4182;LAVANDA;S
28-4182!BLA!M;28-4182;BLANCO;M
28-4182!LAV!M;28-4182;LAVANDA;M
28-4182!NUD!M;28-4182;NUDE;M
28-4182!BLA!L;28-4182;BLANCO;L
28-4182!LAV!L;28-4182;LAVANDA;L
28-4182!NUD!L;28-4182;NUDE;L
28-4182!LAV!XL;28-4182;LAVANDA;XL
28-4182!NUD!XL;28-4182;NUDE;XL
28-4183!COR!S;28-4183;CORAL;S
28-4183!TUR!S;28-4183;TURQUESA;S
28-4183!COR!M;28-4183;CORAL;M
28-4183!TUR!M;28-4183;TURQUESA;M
28-4183!COR!L;28-4183;CORAL;L
28-4183!TUR!L;28-4183;TURQUESA;L
28-4184!GME!4;28-4184;GRIS MELANGE;4
28-4184!AMAR!4;28-4184;AZUL MARINO;4
28-4184!GME!6;28-4184;GRIS MELANGE;6
28-4184!AMAR!6;28-4184;AZUL MARINO;6
28-4184!GME!8;28-4184;GRIS MELANGE;8
28-4184!AMAR!8;28-4184;AZUL MARINO;8
28-4184!GME!10;28-4184;GRIS MELANGE;10
28-4184!AMAR!10;28-4184;AZUL MARINO;10
28-4184!GME!12;28-4184;GRIS MELANGE;12
28-4184!AMAR!12;28-4184;AZUL MARINO;12
28-4185!BLA!S;28-4185;BLANCO;S
28-4185!ROS!S;28-4185;ROSA;S
28-4185!CEL!S;28-4185;CELESTE;S
28-4185!BLA!M;28-4185;BLANCO;M
28-4185!ROS!M;28-4185;ROSA;M
28-4185!CEL!M;28-4185;CELESTE;M
28-4185!BLA!L;28-4185;BLANCO;L
28-4185!ROS!L;28-4185;ROSA;L
28-4185!CEL!L;28-4185;CELESTE;L
28-4185!BLA!XL;28-4185;BLANCO;XL
28-4185!ROS!XL;28-4185;ROSA;XL
28-4185!CEL!XL;28-4185;CELESTE;XL
28-4186!LAV!XS;28-4186;LAVANDA;XS
28-4186!RT!XS;28-4186;ROSA TERRA;XS
28-4186!LAV!S;28-4186;LAVANDA;S
28-4186!RT!S;28-4186;ROSA TERRA;S
28-4186!LAV!M;28-4186;LAVANDA;M
28-4186!RT!M;28-4186;ROSA TERRA;M
28-4186!LAV!L;28-4186;LAVANDA;L
28-4186!RT!L;28-4186;ROSA TERRA;L
28-4187!NEG!S;28-4187;NEGRO;S
28-4187!TUR!S;28-4187;TURQUESA;S
28-4187!RT!S;28-4187;ROSA TERRA;S
28-4187!NEG!M;28-4187;NEGRO;M
28-4187!TUR!M;28-4187;TURQUESA;M
28-4187!RT!M;28-4187;ROSA TERRA;M
28-4187!NEG!L;28-4187;NEGRO;L
28-4187!TUR!L;28-4187;TURQUESA;L
28-4187!RT!L;28-4187;ROSA TERRA;L
28-4188!TUR!S;28-4188;TURQUESA;S
28-4188!LAV!S;28-4188;LAVANDA;S
28-4188!COR!M;28-4188;CORAL;M
28-4188!TUR!M;28-4188;TURQUESA;M
28-4188!LAV!M;28-4188;LAVANDA;M
28-4188!COR!L;28-4188;CORAL;L
28-4188!TUR!L;28-4188;TURQUESA;L
28-4188!LAV!L;28-4188;LAVANDA;L
28-4189!LAV!S;28-4189;LAVANDA;S
28-4189!AQ!S;28-4189;AQUA;S
28-4189!LAV!M;28-4189;LAVANDA;M
28-4189!AQ!M;28-4189;AQUA;M
28-4189!COR!L;28-4189;CORAL;L
28-4189!LAV!L;28-4189;LAVANDA;L
28-4189!AQ!L;28-4189;AQUA;L
28-4191!BLA!S;28-4191;BLANCO;S
28-4191!LAV!S;28-4191;LAVANDA;S
28-4191!ACU!S;28-4191;ACUA;S
28-4191!BLA!M;28-4191;BLANCO;M
28-4191!LAV!M;28-4191;LAVANDA;M
28-4191!BLA!L;28-4191;BLANCO;L
28-4191!LAV!L;28-4191;LAVANDA;L
28-4191!ACU!L;28-4191;ACUA;L
28-4191!BLA!XL;28-4191;BLANCO;XL
28-4191!LAV!XL;28-4191;LAVANDA;XL
28-4192!LAV!XS;28-4192;LAVANDA;XS
28-4192!RT!XS;28-4192;ROSA TERRA;XS
28-4192!CEL!XS;28-4192;CELESTE;XS
28-4192!LAV!S;28-4192;LAVANDA;S
28-4192!RT!S;28-4192;ROSA TERRA;S
28-4192!CEL!S;28-4192;CELESTE;S
28-4192!LAV!M;28-4192;LAVANDA;M
28-4192!RT!M;28-4192;ROSA TERRA;M
28-4192!CEL!M;28-4192;CELESTE;M
28-4192!LAV!L;28-4192;LAVANDA;L
28-4192!RT!L;28-4192;ROSA TERRA;L
28-4192!CEL!L;28-4192;CELESTE;L
28-4193!TUR!S;28-4193;TURQUESA;S
28-4193!LAV!S;28-4193;LAVANDA;S
28-4193!TUR!M;28-4193;TURQUESA;M
28-4193!LAV!M;28-4193;LAVANDA;M
28-4193!TUR!L;28-4193;TURQUESA;L
28-4193!LAV!L;28-4193;LAVANDA;L
28-4193!TUR!XL;28-4193;TURQUESA;XL
28-4193!LAV!XL;28-4193;LAVANDA;XL
28-4194!BLA!S;28-4194;BLANCO;S
28-4194!NEG!S;28-4194;NEGRO;S
28-4194!BLA!M;28-4194;BLANCO;M
28-4194!NEG!M;28-4194;NEGRO;M
28-4194!BLA!L;28-4194;BLANCO;L
28-4194!NEG!L;28-4194;NEGRO;L
28-4197!BLA!M;28-4197;BLANCO;M
24-4200!S!S;24-4200;SURTIDO;S
24-4200!S!M;24-4200;SURTIDO;M
24-4200!S!L;24-4200;SURTIDO;L
24-4200!S!XL;24-4200;SURTIDO;XL
28-4201!LIL!S;28-4201;LILA;S
28-4201!O!S;28-4201;OLIVA;S
28-4201!LIL!M;28-4201;LILA;M
28-4201!O!M;28-4201;OLIVA;M
28-4201!LIL!L;28-4201;LILA;L
28-4201!O!L;28-4201;OLIVA;L
28-4201!LIL!XL;28-4201;LILA;XL
28-4201!O!XL;28-4201;OLIVA;XL
28-4202!RT!S;28-4202;ROSA TERRA;S
28-4202!ORQ!S;28-4202;ORQUIDEA;S
28-4202!RT!M;28-4202;ROSA TERRA;M
28-4202!ORQ!M;28-4202;ORQUIDEA;M
28-4202!RT!L;28-4202;ROSA TERRA;L
28-4202!ORQ!L;28-4202;ORQUIDEA;L
28-4202!RT!XL;28-4202;ROSA TERRA;XL
28-4202!ORQ!XL;28-4202;ORQUIDEA;XL
28-4203!VING!S;28-4203;VERDE INGLES;S
28-4203!ORQ!S;28-4203;ORQUIDEA;S
28-4203!VING!M;28-4203;VERDE INGLES;M
28-4203!ORQ!M;28-4203;ORQUIDEA;M
28-4203!ANI!L;28-4203;AZUL NIEBLA;L
28-4203!VING!L;28-4203;VERDE INGLES;L
28-4203!ORQ!L;28-4203;ORQUIDEA;L
28-4203!ANI!XL;28-4203;AZUL NIEBLA;XL
28-4203!VING!XL;28-4203;VERDE INGLES;XL
28-4203!ORQ!XL;28-4203;ORQUIDEA;XL
28-4204!BOR!S;28-4204;BORDO;S
28-4204!VING!S;28-4204;VERDE INGLES;S
28-4204!ORQ!S;28-4204;ORQUIDEA;S
28-4204!BOR!M;28-4204;BORDO;M
28-4204!VING!M;28-4204;VERDE INGLES;M
28-4204!ORQ!M;28-4204;ORQUIDEA;M
28-4204!BOR!L;28-4204;BORDO;L
28-4204!VING!L;28-4204;VERDE INGLES;L
28-4204!ORQ!L;28-4204;ORQUIDEA;L
28-4205!GME!6;28-4205;GRIS MELANGE;6
28-4205!AFR!6;28-4205;AZUL FRANCIA;6
28-4205!GME!8;28-4205;GRIS MELANGE;8
28-4205!AFR!8;28-4205;AZUL FRANCIA;8
28-4205!GME!10;28-4205;GRIS MELANGE;10
28-4205!AFR!10;28-4205;AZUL FRANCIA;10
28-4205!GME!12;28-4205;GRIS MELANGE;12
28-4205!AFR!12;28-4205;AZUL FRANCIA;12
28-4206!ALM!6;28-4206;ALMENDRA;6
28-4206!ORQ!6;28-4206;ORQUIDEA;6
28-4206!ALM!8;28-4206;ALMENDRA;8
28-4206!ORQ!8;28-4206;ORQUIDEA;8
28-4206!ALM!10;28-4206;ALMENDRA;10
28-4206!ORQ!10;28-4206;ORQUIDEA;10
28-4206!ORQ!12;28-4206;ORQUIDEA;12
28-4208!ROS!S;28-4208;ROSA;S
28-4208!CEL!S;28-4208;CELESTE;S
28-4208!ROS!M;28-4208;ROSA;M
28-4208!CEL!M;28-4208;CELESTE;M
28-4208!ROS!L;28-4208;ROSA;L
28-4208!CEL!L;28-4208;CELESTE;L
28-4209!VING!S;28-4209;VERDE INGLES;S
28-4209!VING!M;28-4209;VERDE INGLES;M
28-4209!VING!L;28-4209;VERDE INGLES;L
28-4209!ORQ!L;28-4209;ORQUIDEA;L
28-4209!VING!XL;28-4209;VERDE INGLES;XL
28-4209!ORQ!XL;28-4209;ORQUIDEA;XL
28-4211!AMAR!S;28-4211;AZUL MARINO;S
28-4211!ORQ!S;28-4211;ORQUIDEA;S
28-4211!AMAR!M;28-4211;AZUL MARINO;M
28-4211!ORQ!M;28-4211;ORQUIDEA;M
28-4211!AMAR!L;28-4211;AZUL MARINO;L
28-4211!ORQ!L;28-4211;ORQUIDEA;L
28-4211!AMAR!XL;28-4211;AZUL MARINO;XL
28-4211!ORQ!XL;28-4211;ORQUIDEA;XL
28-4212!GRI!S;28-4212;GRIS;S
28-4212!CA!S;28-4212;CAMEL;S
28-4212!GRI!M;28-4212;GRIS;M
28-4212!CA!M;28-4212;CAMEL;M
28-4212!GRI!L;28-4212;GRIS;L
28-4212!CA!L;28-4212;CAMEL;L
28-4212!GRI!XL;28-4212;GRIS;XL
28-4212!CA!XL;28-4212;CAMEL;XL
28-4213!NEG!S;28-4213;NEGRO;S
28-4213!LIL!S;28-4213;LILA;S
28-4213!NEG!M;28-4213;NEGRO;M
28-4213!LIL!M;28-4213;LILA;M
28-4213!NEG!L;28-4213;NEGRO;L
28-4213!LIL!L;28-4213;LILA;L
28-4216!BLA!S;28-4216;BLANCO;S
28-4216!NEG!S;28-4216;NEGRO;S
28-4216!BLA!M;28-4216;BLANCO;M
28-4216!NEG!M;28-4216;NEGRO;M
28-4216!BLA!L;28-4216;BLANCO;L
28-4216!NEG!L;28-4216;NEGRO;L
28-4216!BLA!XL;28-4216;BLANCO;XL
28-4216!NEG!XL;28-4216;NEGRO;XL
28-4217!BLA!S;28-4217;BLANCO;S
28-4217!NEG!S;28-4217;NEGRO;S
28-4217!BLA!M;28-4217;BLANCO;M
28-4217!NEG!M;28-4217;NEGRO;M
28-4217!BLA!L;28-4217;BLANCO;L
28-4217!NEG!L;28-4217;NEGRO;L
28-4217!BLA!XL;28-4217;BLANCO;XL
28-4217!NEG!XL;28-4217;NEGRO;XL
28-4218!LIL!S;28-4218;LILA;S
28-4218!FUC!S;28-4218;FUCSIA;S
28-4218!AQ!S;28-4218;AQUA;S
28-4218!LIL!M;28-4218;LILA;M
28-4218!FUC!M;28-4218;FUCSIA;M
28-4218!AQ!M;28-4218;AQUA;M
28-4218!LIL!L;28-4218;LILA;L
28-4218!FUC!L;28-4218;FUCSIA;L
28-4218!AQ!L;28-4218;AQUA;L
28-4219!LIL!S;28-4219;LILA;S
28-4219!FUC!S;28-4219;FUCSIA;S
28-4219!AQ!S;28-4219;AQUA;S
28-4219!LIL!M;28-4219;LILA;M
28-4219!FUC!M;28-4219;FUCSIA;M
28-4219!AQ!M;28-4219;AQUA;M
